ms_of_day,price,date
51600000,4705.04,20240104
51660000,4704.75,20240104
51720000,4705.87,20240104
51780000,4705.01,20240104
51840000,4704.18,20240104
51900000,4703.17,20240104
51960000,4704.09,20240104
52020000,4703.24,20240104
52080000,4703.71,20240104
52140000,4704.38,20240104
52200000,4702.87,20240104
52260000,4701.52,20240104
52320000,4702.24,20240104
52380000,4701.92,20240104
52440000,4702.19,20240104
52500000,4703.21,20240104
52560000,4702.68,20240104
52620000,4702.4,20240104
52680000,4702.53,20240104
52740000,4702.18,20240104
52800000,4702.28,20240104
52860000,4701.98,20240104
52920000,4701.25,20240104
52980000,4702.02,20240104
53040000,4701.17,20240104
53100000,4700.88,20240104
53160000,4699.77,20240104
53220000,4700.29,20240104
53280000,4700.63,20240104
53340000,4701.74,20240104
53400000,4703.33,20240104
53460000,4705.3,20240104
53520000,4705.52,20240104
53580000,4705.5,20240104
53640000,4704.51,20240104
53700000,4705.52,20240104
53760000,4706.14,20240104
53820000,4705.24,20240104
53880000,4705.1,20240104
53940000,4703.91,20240104
54000000,4703.93,20240104
54060000,4703.38,20240104
54120000,4702.67,20240104
54180000,4703.23,20240104
54240000,4701.56,20240104
54300000,4701.77,20240104
54360000,4703.7,20240104
54420000,4704.92,20240104
54480000,4704.66,20240104
54540000,4705.97,20240104
54600000,4706.95,20240104
54660000,4707.13,20240104
54720000,4705.39,20240104
54780000,4704.8,20240104
54840000,4704.48,20240104
54900000,4703.29,20240104
54960000,4702.1,20240104
55020000,4699.82,20240104
55080000,4699.74,20240104
55140000,4699.45,20240104
55200000,4700.64,20240104
55260000,4700.53,20240104
55320000,4700.2,20240104
55380000,4699.02,20240104
55440000,4699.75,20240104
55500000,4699.57,20240104
55560000,4700.2,20240104
55620000,4699.05,20240104
55680000,4698.83,20240104
55740000,4698.2,20240104
55800000,4699.81,20240104
55860000,4699.51,20240104
55920000,4700.77,20240104
55980000,4702.67,20240104
56040000,4702.88,20240104
56100000,4702.27,20240104
56160000,4702.51,20240104
56220000,4702.38,20240104
56280000,4702.34,20240104
56340000,4702.31,20240104
56400000,4702.36,20240104
56460000,4701.81,20240104
56520000,4701.71,20240104
56580000,4700.76,20240104
56640000,4700.09,20240104
56700000,4700.75,20240104
56760000,4700.44,20240104
56820000,4701.94,20240104
56880000,4699.92,20240104
56940000,4698.88,20240104
57000000,4695.69,20240104
57060000,4691.43,20240104
57120000,4692.19,20240104
57180000,4690.39,20240104
57240000,4689.6,20240104
57300000,4689.23,20240104
57360000,4688.8,20240104
57420000,4690.02,20240104
57480000,4688.85,20240104
57540000,4689.54,20240104
57600000,4689.2,20240104
34200000,0.0,20240105
34260000,4691.45,20240105
34320000,4689.25,20240105
34380000,4690.63,20240105
34440000,4693.9,20240105
34500000,4698.27,20240105
34560000,4699.15,20240105
34620000,4699.1,20240105
34680000,4699.68,20240105
34740000,4699.83,20240105
34800000,4697.08,20240105
34860000,4695.39,20240105
34920000,4696.13,20240105
34980000,4697.19,20240105
35040000,4697.63,20240105
35100000,4697.91,20240105
35160000,4700.89,20240105
35220000,4701.33,20240105
35280000,4701.49,20240105
35340000,4701.31,20240105
35400000,4701.67,20240105
35460000,4701.93,20240105
35520000,4701.99,20240105
35580000,4701.28,20240105
35640000,4702.36,20240105
35700000,4701.86,20240105
35760000,4699.72,20240105
35820000,4699.7,20240105
35880000,4699.08,20240105
35940000,4699.24,20240105
36000000,4699.52,20240105
36060000,4705.32,20240105
36120000,4708.61,20240105
36180000,4714.13,20240105
36240000,4715.43,20240105
36300000,4714.66,20240105
36360000,4715.72,20240105
36420000,4717.28,20240105
36480000,4718.41,20240105
36540000,4718.33,20240105
36600000,4719.12,20240105
36660000,4719.07,20240105
36720000,4717.22,20240105
36780000,4718.46,20240105
36840000,4714.98,20240105
36900000,4715.04,20240105
36960000,4711.6,20240105
37020000,4710.33,20240105
37080000,4710.71,20240105
37140000,4711.84,20240105
37200000,4712.08,20240105
37260000,4709.56,20240105
37320000,4711.83,20240105
37380000,4712.28,20240105
37440000,4713.83,20240105
37500000,4714.75,20240105
37560000,4716.55,20240105
37620000,4714.36,20240105
37680000,4712.45,20240105
37740000,4713.38,20240105
37800000,4712.62,20240105
37860000,4710.53,20240105
37920000,4713.94,20240105
37980000,4715.43,20240105
38040000,4715.46,20240105
38100000,4717.14,20240105
38160000,4715.56,20240105
38220000,4716.5,20240105
38280000,4716.8,20240105
38340000,4717.11,20240105
38400000,4714.91,20240105
38460000,4714.9,20240105
38520000,4715.1,20240105
38580000,4717.7,20240105
38640000,4717.48,20240105
38700000,4718.41,20240105
38760000,4719.72,20240105
38820000,4718.12,20240105
38880000,4717.83,20240105
38940000,4717.58,20240105
39000000,4717.48,20240105
39060000,4715.32,20240105
39120000,4717.5,20240105
39180000,4719.78,20240105
39240000,4718.65,20240105
39300000,4719.3,20240105
39360000,4720.24,20240105
39420000,4719.23,20240105
39480000,4717.48,20240105
39540000,4719.63,20240105
39600000,4719.11,20240105
39660000,4719.21,20240105
39720000,4721.06,20240105
39780000,4720.78,20240105
39840000,4719.88,20240105
39900000,4718.31,20240105
39960000,4718.83,20240105
40020000,4717.82,20240105
40080000,4716.2,20240105
40140000,4716.44,20240105
40200000,4717.34,20240105
40260000,4716.43,20240105
40320000,4719.41,20240105
40380000,4720.46,20240105
40440000,4719.93,20240105
40500000,4719.79,20240105
40560000,4720.19,20240105
40620000,4720.19,20240105
40680000,4717.7,20240105
40740000,4712.78,20240105
40800000,4711.92,20240105
40860000,4709.72,20240105
40920000,4711.35,20240105
40980000,4710.57,20240105
41040000,4709.74,20240105
41100000,4710.73,20240105
41160000,4710.59,20240105
41220000,4710.58,20240105
41280000,4709.8,20240105
41340000,4708.88,20240105
41400000,4708.92,20240105
41460000,4710.86,20240105
41520000,4709.78,20240105
41580000,4709.72,20240105
41640000,4709.99,20240105
41700000,4709.45,20240105
41760000,4709.09,20240105
41820000,4708.1,20240105
41880000,4707.45,20240105
41940000,4707.8,20240105
42000000,4708.09,20240105
42060000,4707.1,20240105
42120000,4707.28,20240105
42180000,4708.26,20240105
42240000,4706.46,20240105
42300000,4705.92,20240105
42360000,4706.04,20240105
42420000,4706.8,20240105
42480000,4705.94,20240105
42540000,4704.44,20240105
42600000,4703.98,20240105
42660000,4706.25,20240105
42720000,4706.4,20240105
42780000,4706.52,20240105
42840000,4705.94,20240105
42900000,4706.65,20240105
42960000,4706.37,20240105
43020000,4705.72,20240105
43080000,4704.87,20240105
43140000,4704.76,20240105
43200000,4705.27,20240105
43260000,4704.18,20240105
43320000,4703.72,20240105
43380000,4703.35,20240105
43440000,4703.97,20240105
43500000,4703.24,20240105
43560000,4702.7,20240105
43620000,4701.72,20240105
43680000,4700.52,20240105
43740000,4695.89,20240105
43800000,4693.53,20240105
43860000,4693.17,20240105
43920000,4694.25,20240105
43980000,4694.56,20240105
44040000,4695.13,20240105
44100000,4695.42,20240105
44160000,4695.41,20240105
44220000,4696.51,20240105
44280000,4695.53,20240105
44340000,4694.92,20240105
44400000,4693.41,20240105
44460000,4694.45,20240105
44520000,4694.84,20240105
44580000,4694.56,20240105
44640000,4694.18,20240105
44700000,4692.07,20240105
44760000,4692.99,20240105
44820000,4691.96,20240105
44880000,4692.52,20240105
44940000,4691.75,20240105
45000000,4690.79,20240105
45060000,4690.22,20240105
45120000,4691.25,20240105
45180000,4690.75,20240105
45240000,4689.84,20240105
45300000,4689.34,20240105
45360000,4690.36,20240105
45420000,4692.02,20240105
45480000,4694.55,20240105
45540000,4693.31,20240105
45600000,4692.22,20240105
45660000,4693.11,20240105
45720000,4694.62,20240105
45780000,4693.62,20240105
45840000,4694.41,20240105
45900000,4695.0,20240105
45960000,4695.42,20240105
46020000,4694.1,20240105
46080000,4693.11,20240105
46140000,4693.56,20240105
46200000,4692.35,20240105
46260000,4693.77,20240105
46320000,4695.48,20240105
46380000,4693.87,20240105
46440000,4694.73,20240105
46500000,4694.31,20240105
46560000,4693.3,20240105
46620000,4694.79,20240105
46680000,4693.53,20240105
46740000,4694.23,20240105
46800000,4692.95,20240105
46860000,4691.76,20240105
46920000,4691.01,20240105
46980000,4689.1,20240105
47040000,4687.14,20240105
47100000,4687.4,20240105
47160000,4689.07,20240105
47220000,4688.59,20240105
47280000,4688.69,20240105
47340000,4688.1,20240105
47400000,4688.17,20240105
47460000,4687.95,20240105
47520000,4687.18,20240105
47580000,4686.79,20240105
47640000,4686.72,20240105
47700000,4686.35,20240105
47760000,4686.59,20240105
47820000,4685.02,20240105
47880000,4685.74,20240105
47940000,4684.6,20240105
48000000,4684.36,20240105
48060000,4686.8,20240105
48120000,4686.93,20240105
48180000,4687.26,20240105
48240000,4687.08,20240105
48300000,4688.54,20240105
48360000,4691.11,20240105
48420000,4691.33,20240105
48480000,4692.14,20240105
48540000,4694.1,20240105
48600000,4695.41,20240105
48660000,4699.43,20240105
48720000,4699.8,20240105
48780000,4698.0,20240105
48840000,4697.07,20240105
48900000,4698.55,20240105
48960000,4698.29,20240105
49020000,4698.24,20240105
49080000,4699.03,20240105
49140000,4700.68,20240105
49200000,4702.84,20240105
49260000,4701.48,20240105
49320000,4701.58,20240105
49380000,4701.54,20240105
49440000,4700.93,20240105
49500000,4700.47,20240105
49560000,4701.38,20240105
49620000,4702.55,20240105
49680000,4702.07,20240105
49740000,4701.26,20240105
49800000,4701.22,20240105
49860000,4700.16,20240105
49920000,4700.71,20240105
49980000,4701.76,20240105
50040000,4701.83,20240105
50100000,4701.54,20240105
50160000,4702.49,20240105
50220000,4700.65,20240105
50280000,4701.09,20240105
50340000,4701.98,20240105
50400000,4700.73,20240105
50460000,4702.14,20240105
50520000,4701.7,20240105
50580000,4701.51,20240105
50640000,4702.39,20240105
50700000,4703.14,20240105
50760000,4704.06,20240105
50820000,4703.88,20240105
50880000,4704.79,20240105
50940000,4704.3,20240105
51000000,4704.07,20240105
51060000,4706.25,20240105
51120000,4704.72,20240105
51180000,4703.63,20240105
51240000,4703.13,20240105
51300000,4704.07,20240105
51360000,4703.0,20240105
51420000,4701.23,20240105
51480000,4701.01,20240105
51540000,4698.37,20240105
51600000,4699.04,20240105
51660000,4699.87,20240105
51720000,4700.35,20240105
51780000,4701.03,20240105
51840000,4700.36,20240105
51900000,4700.64,20240105
51960000,4700.25,20240105
52020000,4700.44,20240105
52080000,4700.55,20240105
52140000,4699.38,20240105
52200000,4699.27,20240105
52260000,4700.2,20240105
52320000,4699.75,20240105
52380000,4698.5,20240105
52440000,4698.64,20240105
52500000,4699.51,20240105
52560000,4700.73,20240105
52620000,4701.36,20240105
52680000,4698.27,20240105
52740000,4698.42,20240105
52800000,4697.81,20240105
52860000,4695.5,20240105
52920000,4694.65,20240105
52980000,4695.19,20240105
53040000,4694.66,20240105
53100000,4694.64,20240105
53160000,4693.3,20240105
53220000,4693.94,20240105
53280000,4693.79,20240105
53340000,4692.03,20240105
53400000,4691.81,20240105
53460000,4690.29,20240105
53520000,4686.05,20240105
53580000,4686.66,20240105
53640000,4686.77,20240105
53700000,4686.0,20240105
53760000,4685.04,20240105
53820000,4687.26,20240105
53880000,4685.19,20240105
53940000,4684.78,20240105
54000000,4685.11,20240105
54060000,4685.91,20240105
54120000,4685.76,20240105
54180000,4685.57,20240105
54240000,4684.62,20240105
54300000,4684.77,20240105
54360000,4685.91,20240105
54420000,4686.12,20240105
54480000,4686.18,20240105
54540000,4685.9,20240105
54600000,4686.3,20240105
54660000,4685.62,20240105
54720000,4686.98,20240105
54780000,4687.04,20240105
54840000,4689.86,20240105
54900000,4688.67,20240105
54960000,4688.07,20240105
55020000,4688.12,20240105
55080000,4687.26,20240105
55140000,4686.82,20240105
55200000,4686.3,20240105
55260000,4687.63,20240105
55320000,4686.87,20240105
55380000,4687.31,20240105
55440000,4687.46,20240105
55500000,4686.16,20240105
55560000,4686.28,20240105
55620000,4685.91,20240105
55680000,4683.61,20240105
55740000,4684.08,20240105
55800000,4686.63,20240105
55860000,4685.18,20240105
55920000,4685.15,20240105
55980000,4682.99,20240105
56040000,4683.7,20240105
56100000,4685.4,20240105
56160000,4686.43,20240105
56220000,4686.35,20240105
56280000,4685.84,20240105
56340000,4687.67,20240105
56400000,4686.54,20240105
56460000,4686.76,20240105
56520000,4687.62,20240105
56580000,4688.59,20240105
56640000,4689.67,20240105
56700000,4691.81,20240105
56760000,4693.7,20240105
56820000,4691.84,20240105
56880000,4690.31,20240105
56940000,4691.87,20240105
57000000,4694.34,20240105
57060000,4695.89,20240105
57120000,4693.81,20240105
57180000,4694.75,20240105
57240000,4695.48,20240105
57300000,4698.14,20240105
57360000,4697.49,20240105
57420000,4697.41,20240105
57480000,4696.39,20240105
57540000,4697.28,20240105
57600000,4696.8,20240105
34200000,0.0,20240108
34260000,4703.21,20240108
34320000,4704.93,20240108
34380000,4705.89,20240108
34440000,4705.71,20240108
34500000,4707.65,20240108
34560000,4709.2,20240108
34620000,4708.25,20240108
34680000,4707.9,20240108
34740000,4706.69,20240108
34800000,4709.05,20240108
34860000,4708.73,20240108
34920000,4707.68,20240108
34980000,4706.26,20240108
35040000,4704.32,20240108
35100000,4706.69,20240108
35160000,4709.83,20240108
35220000,4709.47,20240108
35280000,4710.11,20240108
35340000,4709.68,20240108
35400000,4709.08,20240108
35460000,4710.15,20240108
35520000,4710.01,20240108
35580000,4707.42,20240108
35640000,4706.64,20240108
35700000,4707.52,20240108
35760000,4706.8,20240108
35820000,4707.9,20240108
35880000,4712.02,20240108
35940000,4712.11,20240108
36000000,4714.71,20240108
36060000,4713.79,20240108
36120000,4711.25,20240108
36180000,4711.88,20240108
36240000,4714.11,20240108
36300000,4716.42,20240108
36360000,4716.54,20240108
36420000,4716.21,20240108
36480000,4715.87,20240108
36540000,4715.68,20240108
36600000,4714.37,20240108
36660000,4715.37,20240108
36720000,4714.57,20240108
36780000,4713.3,20240108
36840000,4712.09,20240108
36900000,4712.37,20240108
36960000,4713.94,20240108
37020000,4712.92,20240108
37080000,4714.67,20240108
37140000,4712.83,20240108
37200000,4715.41,20240108
37260000,4713.96,20240108
37320000,4714.74,20240108
37380000,4715.23,20240108
37440000,4714.39,20240108
37500000,4715.21,20240108
37560000,4715.48,20240108
37620000,4716.38,20240108
37680000,4716.13,20240108
37740000,4716.81,20240108
37800000,4717.22,20240108
37860000,4719.09,20240108
37920000,4719.79,20240108
37980000,4721.1,20240108
38040000,4719.51,20240108
38100000,4721.6,20240108
38160000,4720.58,20240108
38220000,4720.4,20240108
38280000,4719.19,20240108
38340000,4719.64,20240108
38400000,4720.2,20240108
38460000,4721.02,20240108
38520000,4721.55,20240108
38580000,4721.56,20240108
38640000,4720.9,20240108
38700000,4721.6,20240108
38760000,4721.31,20240108
38820000,4721.76,20240108
38880000,4721.81,20240108
38940000,4722.67,20240108
39000000,4724.61,20240108
39060000,4723.53,20240108
39120000,4724.06,20240108
39180000,4724.28,20240108
39240000,4722.94,20240108
39300000,4721.42,20240108
39360000,4721.69,20240108
39420000,4722.01,20240108
39480000,4721.05,20240108
39540000,4720.92,20240108
39600000,4721.06,20240108
39660000,4720.51,20240108
39720000,4719.38,20240108
39780000,4719.15,20240108
39840000,4719.46,20240108
39900000,4718.6,20240108
39960000,4719.76,20240108
40020000,4720.06,20240108
40080000,4720.59,20240108
40140000,4721.73,20240108
40200000,4719.65,20240108
40260000,4719.31,20240108
40320000,4718.47,20240108
40380000,4718.29,20240108
40440000,4719.33,20240108
40500000,4720.01,20240108
40560000,4719.15,20240108
40620000,4719.94,20240108
40680000,4720.0,20240108
40740000,4720.76,20240108
40800000,4721.12,20240108
40860000,4722.87,20240108
40920000,4722.1,20240108
40980000,4720.67,20240108
41040000,4720.5,20240108
41100000,4721.06,20240108
41160000,4721.1,20240108
41220000,4720.51,20240108
41280000,4721.16,20240108
41340000,4720.6,20240108
41400000,4721.24,20240108
41460000,4721.6,20240108
41520000,4722.14,20240108
41580000,4722.2,20240108
41640000,4722.29,20240108
41700000,4722.71,20240108
41760000,4722.6,20240108
41820000,4722.11,20240108
41880000,4722.18,20240108
41940000,4723.32,20240108
42000000,4722.46,20240108
42060000,4722.01,20240108
42120000,4723.19,20240108
42180000,4723.25,20240108
42240000,4723.49,20240108
42300000,4723.15,20240108
42360000,4724.73,20240108
42420000,4724.77,20240108
42480000,4723.02,20240108
42540000,4723.24,20240108
42600000,4723.61,20240108
42660000,4722.99,20240108
42720000,4723.39,20240108
42780000,4723.37,20240108
42840000,4724.42,20240108
42900000,4724.39,20240108
42960000,4723.91,20240108
43020000,4722.84,20240108
43080000,4724.07,20240108
43140000,4724.01,20240108
43200000,4726.25,20240108
43260000,4726.93,20240108
43320000,4726.5,20240108
43380000,4727.93,20240108
43440000,4727.41,20240108
43500000,4728.26,20240108
43560000,4727.54,20240108
43620000,4729.28,20240108
43680000,4728.84,20240108
43740000,4728.68,20240108
43800000,4727.92,20240108
43860000,4728.13,20240108
43920000,4728.16,20240108
43980000,4728.21,20240108
44040000,4727.49,20240108
44100000,4727.31,20240108
44160000,4728.77,20240108
44220000,4728.28,20240108
44280000,4727.91,20240108
44340000,4728.06,20240108
44400000,4727.9,20240108
44460000,4726.15,20240108
44520000,4725.69,20240108
44580000,4724.13,20240108
44640000,4723.36,20240108
